template_section,icasa_dataset,icasa_subset,icasa_group,icasa_subgroup,icasa_header_long,icasa_header_short,icasa_description,icasa_unit,icasa_type,icasa_minval,icasa_maxval,dataModel,section,header,header_long,DQ_mindat,description,unit,code_mappings,fun_header,fun_header_args,fun_values,fun_values_args,comments
WEATHER_DAILY,WEATHER,WEATHER_STATION,WEATHER_DAILY,,PAR_photon_flux_density,PARD,,mole/(m2.d),,,,dwd_old,,photosynthetically_active_radiation,,,,not_set,,,,"function(x, df, grp, threshold) { df <- aggregate(df[[x]] ~ df[[grp]], data = df, FUN = function(x) sum(x, na.rm = TRUE))\n        return(df)      \n      }","list(grp=""W_DATE"")","[""function(x, df, grp, threshold) {\n      ti <- mean(\n        as.numeric(\n          diff(\n            as.POSIXct(df[[grp]], format = \""%Y-%m-%d %H:%M:%S\"")\n          ), units = \""hours\""\n        )\n      )\n      if (ti < threshold){\n        df[[grp]] <- as.Date(as.POSIXct(df[[grp]], format = \""%Y-%m-%d %H:%M:%S\""))\n        df <- aggregate(x ~ df[[grp]], data = df, FUN = function(x) sum(x, na.rm = TRUE))\n        return(df)      \n      }\n    }""]"
WEATHER_DAILY,WEATHER,WEATHER_STATION,WEATHER_DAILY,,precipitation,RAIN,"Rainfall, including moisture in snow, in one day",mm,single,0,,dwd_old,,rainfall,,,,not_set,,,,"function(x, df, grp, threshold) { df <- aggregate(df[[x]] ~ df[[grp]], data = df, FUN = function(x) sum(x, na.rm = TRUE))\n        return(df)      \n      }","list(grp=""W_DATE"")","[""function(x, df, grp, threshold) {\n      ti <- mean(\n        as.numeric(\n          diff(\n            as.POSIXct(df[[grp]], format = \""%Y-%m-%d %H:%M:%S\"")\n          ), units = \""hours\""\n        )\n      )\n      if (ti < threshold){\n        df[[grp]] <- as.Date(as.POSIXct(df[[grp]], format = \""%Y-%m-%d %H:%M:%S\""))\n        df <- aggregate(x ~ df[[grp]], data = df, FUN = function(x) sum(x, na.rm = TRUE))\n        return(df)      \n      }\n    }""]"
WEATHER_DAILY,WEATHER,WEATHER_STATION,WEATHER_DAILY,,realtive_humidity_avg,RHAVD,,%,,,,dwd_old,,relative_humidity,,,,not_set,,,,"function(x, df, grp, threshold) { df <- aggregate(df[[x]] ~ df[[grp]], data = df, FUN = function(x) mean(x, na.rm = TRUE))\n        return(df)      \n      }","list(grp=""W_DATE"")","[""function(x, df, grp, threshold) {\n      ti <- mean(\n        as.numeric(\n          diff(\n            as.POSIXct(df[[grp]], format = \""%Y-%m-%d %H:%M:%S\"")\n          ), units = \""hours\""\n        )\n      )\n      if (ti < threshold){\n        df[[grp]] <- as.Date(as.POSIXct(df[[grp]], format = \""%Y-%m-%d %H:%M:%S\""))\n        df <- aggregate(x ~ df[[grp]], data = df, FUN = function(x) mean(x, na.rm = TRUE))\n        return(df)      \n      }\n    }""]"
WEATHER_DAILY,WEATHER,WEATHER_STATION,WEATHER_DAILY,,relative_humidity_max,RHMXD,,%,,,,dwd_old,,relative_humidity,,,,not_set,,,,"function(x, df, grp, threshold) { df <- aggregate(df[[x]] ~ df[[grp]], data = df, FUN = function(x) max(x, na.rm = TRUE))\n        return(df)      \n      }","list(grp=""W_DATE"")","[""function(x, df, grp, threshold) {\n      ti <- mean(\n        as.numeric(\n          diff(\n            as.POSIXct(df[[grp]], format = \""%Y-%m-%d %H:%M:%S\"")\n          ), units = \""hours\""\n        )\n      )\n      if (ti < threshold){\n        df[[grp]] <- as.Date(as.POSIXct(df[[grp]], format = \""%Y-%m-%d %H:%M:%S\""))\n        df <- aggregate(x ~ df[[grp]], data = df, FUN = function(x) max(x, na.rm = TRUE))\n        return(df)      \n      }\n    }""]"
WEATHER_DAILY,WEATHER,WEATHER_STATION,WEATHER_DAILY,,relative_humidity_min,RHUMD,,%,,,,dwd_old,,relative_humidity,,,,not_set,,,,"function(x, df, grp, threshold) { df <- aggregate(df[[x]] ~ df[[grp]], data = df, FUN = function(x) min(x, na.rm = TRUE))\n        return(df)      \n      }","list(grp=""W_DATE"")","[""function(x, df, grp, threshold) {\n      ti <- mean(\n        as.numeric(\n          diff(\n            as.POSIXct(df[[grp]], format = \""%Y-%m-%d %H:%M:%S\"")\n          ), units = \""hours\""\n        )\n      )\n      if (ti < threshold){\n        df[[grp]] <- as.Date(as.POSIXct(df[[grp]], format = \""%Y-%m-%d %H:%M:%S\""))\n        df <- aggregate(x ~ df[[grp]], data = df, FUN = function(x) min(x, na.rm = TRUE))\n        return(df)      \n      }\n    }""]"
WEATHER_DAILY,WEATHER,WEATHER_STATION,WEATHER_DAILY,,solar_radiation,SRAD,Solar radiation,MJ/(m2.d),single,1,50,dwd_old,,solar_radiation,,,,not_set,,,,"function(x, df, grp, threshold) { df <- aggregate(df[[x]] ~ df[[grp]], data = df, FUN = function(x) sum(x, na.rm = TRUE))\n        return(df)      \n      }","list(grp=""W_DATE"")","[""function(x, df, grp, threshold) {\n      ti <- mean(\n        as.numeric(\n          diff(\n            as.POSIXct(df[[grp]], format = \""%Y-%m-%d %H:%M:%S\"")\n          ), units = \""hours\""\n        )\n      )\n      if (ti < threshold){\n        df[[grp]] <- as.Date(as.POSIXct(df[[grp]], format = \""%Y-%m-%d %H:%M:%S\""))\n        df <- aggregate(x ~ df[[grp]], data = df, FUN = function(x) sum(x, na.rm = TRUE))\n        return(df)      \n      }\n    }""]
{""grp"":[""W_DATE""]} "
WEATHER_DAILY,WEATHER,WEATHER_STATION,WEATHER_DAILY,,temperature_dewpoint,TDEW,"Temperature, dewpoint",degree_C,single,,,dwd_old,,dew_point_temperature,,,,not_set,,,,"function(x, df, grp, threshold) { df <- aggregate(df[[x]] ~ df[[grp]], data = df, FUN = function(x) mean(x, na.rm = TRUE))\n        return(df)      \n      }","list(grp=""W_DATE"")","[""function(x, df, grp, threshold) {\n      ti <- mean(\n        as.numeric(\n          diff(\n            as.POSIXct(df[[grp]], format = \""%Y-%m-%d %H:%M:%S\"")\n          ), units = \""hours\""\n        )\n      )\n      if (ti < threshold){\n        df[[grp]] <- as.Date(as.POSIXct(df[[grp]], format = \""%Y-%m-%d %H:%M:%S\""))\n        df <- aggregate(x ~ df[[grp]], data = df, FUN = function(x) mean(x, na.rm = TRUE))\n        return(df)      \n      }\n    }""]"
WEATHER_DAILY,WEATHER,WEATHER_STATION,WEATHER_DAILY,,maximum_temperature,TMAX,"Temperature of air, daily maximum",degree_C,single,-30,50,dwd_old,,air_temperature,,,,not_set,,,,"function(x, df, grp, threshold) { df <- aggregate(df[[x]] ~ df[[grp]], data = df, FUN = function(x) max(x, na.rm = TRUE))\n        return(df)      \n      }","list(grp=""W_DATE"")","[""function(x, df, grp, threshold) {\n      ti <- mean(\n        as.numeric(\n          diff(\n            as.POSIXct(df[[grp]], format = \""%Y-%m-%d %H:%M:%S\"")\n          ), units = \""hours\""\n        )\n      )\n      if (ti < threshold){\n        df[[grp]] <- as.Date(as.POSIXct(df[[grp]], format = \""%Y-%m-%d %H:%M:%S\""))\n        df <- aggregate(x ~ df[[grp]], data = df, FUN = function(x) max(x, na.rm = TRUE))\n        return(df)      \n      }\n    }""]"
WEATHER_DAILY,WEATHER,WEATHER_STATION,WEATHER_DAILY,,minimum_temperature,TMIN,"Temperature of air, daily minimum",degree_C,single,-30,40,dwd_old,,air_temperature,,,,not_set,,,,"function(x, df, grp, threshold) { df <- aggregate(df[[x]] ~ df[[grp]], data = df, FUN = function(x) min(x, na.rm = TRUE))\n        return(df)      \n      }","list(grp=""W_DATE"")","[""function(x, df, grp, threshold) {\n      ti <- mean(\n        as.numeric(\n          diff(\n            as.POSIXct(df[[grp]], format = \""%Y-%m-%d %H:%M:%S\"")\n          ), units = \""hours\""\n        )\n      )\n      if (ti < threshold){\n        df[[grp]] <- as.Date(as.POSIXct(df[[grp]], format = \""%Y-%m-%d %H:%M:%S\""))\n        df <- aggregate(x ~ df[[grp]], data = df, FUN = function(x) min(x, na.rm = TRUE))\n        return(df)      \n      }\n    }""]"
WEATHER_DAILY,WEATHER,WEATHER_STATION,WEATHER_DAILY,,weather_date,W_DATE,"Date for daily weather, field observations, etc.",date,date,,,dwd_old,,measurement_date,,,,date,,,,"function(x,df){df[[x]] <- as.Date(as.POSIXct(df[[x]]))\n        return(df)} ",,"[""function(x, ...){as.data.frame(as.Date(as.POSIXct(x)))}""] "
WEATHER_DAILY,WEATHER,WEATHER_STATION,WEATHER_DAILY,,wind_speed_daily,WIND,"Wind speed, daily",km/d,single,,,dwd_old,,wind_speed,,,,not_set,,,,"function(x, df, grp, threshold) { df <- aggregate(df[[x]] ~ df[[grp]], data = df, FUN = function(x) mean(x, na.rm = TRUE))\n        return(df)      \n      }","list(grp=""W_DATE"")","[""function(x, df, grp, threshold) {\n      ti <- mean(\n        as.numeric(\n          diff(\n            as.POSIXct(df[[grp]], format = \""%Y-%m-%d %H:%M:%S\"")\n          ), units = \""hours\""\n        )\n      )\n      if (ti < threshold){\n        df[[grp]] <- as.Date(as.POSIXct(df[[grp]], format = \""%Y-%m-%d %H:%M:%S\""))\n        df <- aggregate(x ~ df[[grp]], data = df, FUN = function(x) mean(x, na.rm = TRUE))\n        return(df)      \n      }\n    }""]"
WEATHER_DAILY,WEATHER,WEATHER_STATION,WEATHER_DAILY,,relative_humidity_max,RHMXD,"Relative humidity, maximum daily value",%,single,,,dwd_old,,,,,,,,,,,,
WEATHER_DAILY,WEATHER,WEATHER_STATION,WEATHER_DAILY,,relative_humidity_min,RHUMD,Relative humidity at maximum daily temperature (or minimum daily relative humidity),%,single,,,dwd_old,,,,,,,,,,,,
WEATHER_DAILY,WEATHER,WEATHER_STATION,WEATHER_DAILY,,ambient_CO2_conc,ACO2,"CO2, ambient",ppm,single,0,,dwd_old,,,,,,,,,,,,
WEATHER_DAILY,WEATHER,WEATHER_STATION,WEATHER_DAILY,,cloudiness_factor,CLDD,"Cloudiness factor, relative",1,single,,,dwd_old,,,,,,,,,,,,
WEATHER_DAILY,WEATHER,WEATHER_STATION,WEATHER_DAILY,,CO2_conc_atmosphere_daily,CO2D,"CO2 concentration, atmospheric average over day",vpm,single,,,dwd_old,,,,,,,,,,,,
WEATHER_DAILY,WEATHER,WEATHER_STATION,WEATHER_DAILY,,day_of_year,DOY,Day of year for daily weather record,doy,single,1,366,dwd_old,,,,,,,,,,,,
WEATHER_DAILY,WEATHER,WEATHER_STATION,WEATHER_DAILY,,daylength_3_deg,DA3D,Daylength (3 deg basis),h,single,0,,dwd_old,,,,,,,,,,,,
WEATHER_DAILY,WEATHER,WEATHER_STATION,WEATHER_DAILY,,daylength_sunrise_sunset,DAYD,Daylength (sunrise-sunset),h,single,0,,dwd_old,,,,,,,,,,,,
WEATHER_DAILY,WEATHER,WEATHER_STATION,WEATHER_DAILY,,daylength_twilight_basis,TWLD,Daylength (twilight to twilight),h,single,0,,dwd_old,,,,,,,,,,,,
WEATHER_DAILY,WEATHER,WEATHER_STATION,WEATHER_DAILY,,dry_bulb_temper_avg_day,TDRY,"Temperature, dry-bulb, daily average",degree_C,single,,,dwd_old,,,,,,,,,,,,
WEATHER_DAILY,WEATHER,WEATHER_STATION,WEATHER_DAILY,,evapotranspiration_reference,ETO,"Evapotranspiration, reference",mm/d,single,0,,dwd_old,,,,,,,,,,,,
WEATHER_DAILY,WEATHER,WEATHER_STATION,WEATHER_DAILY,,flag_for_weather_data,FLAGW,Flag to identify daily weather data with specific problems or significance,,text,,,dwd_old,,,,,,,,,,,,
WEATHER_DAILY,WEATHER,WEATHER_STATION,WEATHER_DAILY,,max_temp_average,TMXA,"Temperature of air, maximum, averaged over time period (e.g., 5 days)",degree_C,single,,,dwd_old,,,,,,,,,,,,
WEATHER_DAILY,WEATHER,WEATHER_STATION,WEATHER_DAILY,,min_temp_average,TMNA,"Temperature of air, minimum, averaged over time period (e.g., 5 days)",degree_C,single,,,dwd_old,,,,,,,,,,,,
WEATHER_DAILY,WEATHER,WEATHER_STATION,WEATHER_DAILY,,ozone_daily_max,OZONX,Daily maximum ozone concentration,ppb,single,,,dwd_old,,,,1,,,,,,,,
WEATHER_DAILY,WEATHER,WEATHER_STATION,WEATHER_DAILY,,radiation_shortwave,DTR,"Solar radiation, daily shortwave",MJ/(m2.d),single,0,,dwd_old,,,,,,,,,,,,
WEATHER_DAILY,WEATHER,WEATHER_STATION,WEATHER_DAILY,,rainfall,PRED,Rainfall,mm/d,single,0,,dwd_old,,,,,,,,,,,,
WEATHER_DAILY,WEATHER,WEATHER_STATION,WEATHER_DAILY,,sunshine_duration,SUNH,Sunshine duration over 24 h period,hr,single,0,100,dwd_old,,,,,,,,,,,,
WEATHER_DAILY,WEATHER,WEATHER_STATION,WEATHER_DAILY,,temp_average_daily,TAVD,"Temperature of air, average daily",degree_C,single,,,dwd_old,,,,,,,,,,,,
WEATHER_DAILY,WEATHER,WEATHER_STATION,WEATHER_DAILY,,temp_avg_daily_air,TGAD,"Temperature, average daily air, growth",degree_C,single,,,dwd_old,,,,,,,,,,,,
WEATHER_DAILY,WEATHER,WEATHER_STATION,WEATHER_DAILY,,temp_avg_daylight,TDYD,"Temperature of air, average during daylight hours",degree_C,single,,,dwd_old,,,,,,,,,,,,
WEATHER_DAILY,WEATHER,WEATHER_STATION,WEATHER_DAILY,,temp_avg_daylight_air,TGRD,"Temperature, average air, daylight hours",degree_C,single,,,dwd_old,,,,,,,,,,,,
WEATHER_DAILY,WEATHER,WEATHER_STATION,WEATHER_DAILY,,temperature_wet-bulb,TWET,"Temperature, wet-bulb",degree_C,single,,,dwd_old,,,,,,,,,,,,
WEATHER_DAILY,WEATHER,WEATHER_STATION,WEATHER_DAILY,,vapor_pressure,VPRSD,"Vapor pressure, average daily",kPa,single,,,dwd_old,,,,,,,,,,,,
WEATHER_DAILY,WEATHER,WEATHER_STATION,WEATHER_DAILY,,weather_id,WID,unique id to link to weather data,1,single,,,dwd_old,,,,,,,,,,,,
WEATHER_DAILY,WEATHER,WEATHER_STATION,WEATHER_DAILY,,year,YEAR,Year (4 digits) for daily weather data,date,single,,,dwd_old,,,,,,,,,,,,
WEATHER_METADATA,WEATHER,WEATHER_METADATA,DOCUMENTS,,digital_object_identifier_wst,DIGITAL_OBJ_ID_WST,Digital_object_identifier according to international standard,,memo,,,dwd_old,,,,,,,,,,,,
WEATHER_METADATA,WEATHER,WEATHER_METADATA,DOCUMENTS,,document_name_wst,DOCUMENT_WST,Document name in abbreviated form,,memo,,,dwd_old,,,,,,,,,,,,
WEATHER_METADATA,WEATHER,WEATHER_METADATA,GENERAL,AGMIP,climate_scenario_category,CLIM_CAT,Climate scenario category,,text,,,dwd_old,,,,,,,,,,,,
WEATHER_METADATA,WEATHER,WEATHER_METADATA,GENERAL,AGMIP,climate_scenario_id,CLIM_ID,Climate scenario identification code,,text,,,dwd_old,,,,,,,,,,,,
WEATHER_METADATA,WEATHER,WEATHER_METADATA,GENERAL,,distrib_restrictions_wst,WST_DISTRIB,Distribution limitations for the weather data set,,memo,,,dwd_old,,,,,,,,,,,,
WEATHER_METADATA,WEATHER,WEATHER_METADATA,GENERAL,,file_version_wst,VERSION_WST,File version for ICASA standard,,text,,,dwd_old,,,,,,,,,,,,
WEATHER_METADATA,WEATHER,WEATHER_METADATA,GENERAL,,revision_date_first_wst,REV_DATE_FIRST_WST,Date the file was first created,date,date,,,dwd_old,,,,,,,,,,,,
WEATHER_METADATA,WEATHER,WEATHER_METADATA,GENERAL,,revision_date_latest_wst,REV_DATE_LATEST_WST,Date the file was last modified,date,date,,,dwd_old,,,,,,,,,,,,
WEATHER_METADATA,WEATHER,WEATHER_METADATA,GENERAL,,revision_notes_wst,REVISION_NOTES_WST,Notes describing reasons for the revision,,memo,,,dwd_old,,,,,,,,,,,,
WEATHER_METADATA,WEATHER,WEATHER_METADATA,GENERAL,,weather_citation,wst_citation,Full citation for weather data,,text,,,dwd_old,,,,,,,,,,,,
WEATHER_METADATA,WEATHER,WEATHER_METADATA,GENERAL,,weather_file,WST_DATASET,Weather dataset containing relevant data,,text,,,dwd_old,,,,,,,,,,,,
WEATHER_METADATA,WEATHER,WEATHER_METADATA,GENERAL,,weather_license,wst_license,License associated with weather data,,text,,,dwd_old,,,,,,,,,,,,
WEATHER_METADATA,WEATHER,WEATHER_METADATA,GENERAL,,weather_notes,WST_NOTES,General notes on the weather dataset,,memo,,,dwd_old,,,,,,,,,,,,
WEATHER_METADATA,WEATHER,WEATHER_METADATA,INSTITUTIONS,,institute_role,IN_ROLE,Role of participating institutions,,single,,,dwd_old,,,,,,,,,,,,
WEATHER_METADATA,WEATHER,WEATHER_METADATA,INSTITUTIONS,,institute_type,IN_TYPE,Type of participating institutions,,single,,,dwd_old,,,,,,,,,,,,
WEATHER_METADATA,WEATHER,WEATHER_METADATA,INSTITUTIONS,,institute_name,INST_NAME,Names of participating institute,,text,,,dwd_old,,,,,,,,,,,,
WEATHER_METADATA,WEATHER,WEATHER_METADATA,PERSONS,,researcher_first_name,FIRST_NAME,First name of researchers involved with the experiment(s) or data,,text,,,dwd_old,,,,,,,,,,,,
WEATHER_METADATA,WEATHER,WEATHER_METADATA,PERSONS,,institute_ID_person,IN,Links to institutions,,single,,,dwd_old,,,,,,,,,,,,
WEATHER_METADATA,WEATHER,WEATHER_METADATA,PERSONS,,researcher_last_name,LAST_NAME,Last name of researchers involved with the experiment(s) or data,,text,,,dwd_old,,,,,,,,,,,,
WEATHER_METADATA,WEATHER,WEATHER_METADATA,PERSONS,,researcher_name_mi,MID_INITIAL,Middle initial of researchers involved with the experiment(s) or data,,text,,,dwd_old,,,,,,,,,,,,
WEATHER_METADATA,WEATHER,WEATHER_METADATA,PERSONS,,researcher_role,PP_ROLE,Role of researcher in experiment or dataset preparation,,text,,,dwd_old,,,,,,,,,,,,
WEATHER_METADATA,WEATHER,WEATHER_METADATA,PERSONS,,e_mail_address,WST_EMAIL,E-mail address of researcher,,text,,,dwd_old,,,,,,,,,,,,
WEATHER_METADATA,WEATHER,WEATHER_METADATA,PERSONS,,researcher_address,WST_ADDRESS,Mailing address of researcher,,,,,dwd_old,,,,,,,,,,,,
WEATHER_METADATA,WEATHER,WEATHER_STATION,STATION_METADATA,,ref_height_weather_meas,REFHT,Reference height for weather measurement,m,single,0,,dwd_old,WEATHER_METADATA,REFHT,,2,Reference height for weather measurements,m,,,,,,header
WEATHER_METADATA,WEATHER,WEATHER_STATION,STATION_METADATA,,ref_height_windsp_meas,WNDHT,Reference height for windspeed measurement,m,single,0,,dwd_old,WEATHER_METADATA,WNDHT,,2,Reference height for windspeed measurements,m,,,,,,header
WEATHER_METADATA,WEATHER,WEATHER_STATION,STATION_METADATA,,temp_amplit_month_avg,TAMP,Temperature amplitude (peak to trough) of 12 monthly averages,degree_C,single,,,dwd_old,WEATHER_METADATA,AMP,,2,Temperature amplitude (peak to trough) of 12 monthly averages,degree_C,,,,,,header; TAMP in WEATHER.CDE
WEATHER_METADATA,WEATHER,WEATHER_STATION,STATION_METADATA,,temperature_avg_year,TAV,Temperature average for whole year,degree_C,single,-10,40,dwd_old,WEATHER_METADATA,TAV,,2,Temperature average for whole year [long-term],degree_C,,,,,,header
WEATHER_METADATA,WEATHER,WEATHER_STATION,STATION_METADATA,,weather_sta_elevation,WST_ELEV,Elevation of weather station,m,single,-400,,dwd_old,WEATHER_METADATA,ELEV,,0,Elevation,m,,,,,,header
WEATHER_METADATA,WEATHER,WEATHER_STATION,STATION_METADATA,,weather_station_code,WST_ID,Weather station identifier to link to site information,,text,,,dwd_old,WEATHER_METADATA,INSI,,2,Institute and site code,text,,,,,,header
WEATHER_METADATA,WEATHER,WEATHER_STATION,STATION_METADATA,,weather_sta_latitude,WST_LAT,"Latitude of station, degrees decimal with North as positive value",degree,single,-80,80,dwd_old,WEATHER_METADATA,LAT,,0,"Latitude, degrees (decimals,+ve north)",degree,,,,,,header
WEATHER_METADATA,WEATHER,WEATHER_STATION,STATION_METADATA,,weather_sta_longitude,WST_LONG,"Longitude of station, degrees decimals with East as positive value",degree,single,-180,180,dwd_old,WEATHER_METADATA,LONG,,0,"Longitude, degrees (decimals,+ve east)",degree,,,,,,header
WEATHER_METADATA,WEATHER,WEATHER_STATION,STATION_METADATA,,weather_sta_latitude,WST_LAT,"Latitude of station, degrees decimal with North as positive value",degree,single,-80,80,dwd_old,,latitude,,,,degree,,,,,,
WEATHER_METADATA,WEATHER,WEATHER_STATION,STATION_METADATA,,weather_sta_longitude,WST_LONG,"Longitude of station, degrees decimals with East as positive value",degree,single,-180,180,dwd_old,,longitude,,,,degree,,,,,,
WEATHER_METADATA,WEATHER,WEATHER_STATION,STATION_METADATA,,angstrom_coef_a_year,ANGA,"Angstrom A coefficient, yearly",,single,,,dwd_old,,,,,,,,,,,,
WEATHER_METADATA,WEATHER,WEATHER_STATION,STATION_METADATA,,angstrom_coef_b_year,ANGB,"Angstrom B coefficient, yearly",,single,,,dwd_old,,,,,,,,,,,,
WEATHER_METADATA,WEATHER,WEATHER_STATION,STATION_METADATA,,CO2_conc_annual_increase,CO2A,"CO2 concentration, annual increase",vpm,single,,,dwd_old,,,,,,,,,,,,
WEATHER_METADATA,WEATHER,WEATHER_STATION,STATION_METADATA,,CO2_concentration_annual,CO2Y,"CO2 concentration, annual (yearly)",ppm,single,0,,dwd_old,,,,,,,,,,,,
WEATHER_METADATA,WEATHER,WEATHER_STATION,STATION_METADATA,,durat_summarization_per,DURN,Duration of summarization period,day,single,0,366,dwd_old,,,,,,,,,,,,
WEATHER_METADATA,WEATHER,WEATHER_STATION,STATION_METADATA,,flag_for_summary_data,FLAGA,Flag to identify summary data with specific problems or significance,,text,,,dwd_old,,,,,,,,,,,,
WEATHER_METADATA,WEATHER,WEATHER_STATION,STATION_METADATA,,growing_season_duration,GSDU,Growing season duration,day,single,0,366,dwd_old,,,,,,,,,,,,
WEATHER_METADATA,WEATHER,WEATHER_STATION,STATION_METADATA,,growing_season_start_day,GSST,Growing season start day,doy,single,1,366,dwd_old,,,,,,,,,,,,
WEATHER_METADATA,WEATHER,WEATHER_STATION,STATION_METADATA,,maximum_temp_avg_year,TMXY,"Temperature maximum, yearly average",degree_C,single,,,dwd_old,,,,,,,,,,,,
WEATHER_METADATA,WEATHER,WEATHER_STATION,STATION_METADATA,,minimum_temp_avg_year,TMNY,"Temperature minimum, yearly average",degree_C,single,,,dwd_old,,,,,,,,,,,,
WEATHER_METADATA,WEATHER,WEATHER_STATION,STATION_METADATA,,psychrometer_ventilation,PSYVNT,Psychrometer ventilation (ventilated or natural air flow),,text,,,dwd_old,,,,,,,,,,,,
WEATHER_METADATA,WEATHER,WEATHER_STATION,STATION_METADATA,,psychrometric_constant,PSYCON,Psychrometric constant,kPa/degree_C,single,,,dwd_old,,,,,,,,,,,,
WEATHER_METADATA,WEATHER,WEATHER_STATION,STATION_METADATA,,rainfall_yearly_total,RAIY,"Rainfall, yearly total",mm,single,0,,dwd_old,,,,,,,,,,,,
WEATHER_METADATA,WEATHER,WEATHER_STATION,STATION_METADATA,,solar_rad_yearly_avg,SRAY,"Solar radiation, yearly average",MJ/(m2.d),single,0,,dwd_old,,,,,,,,,,,,
WEATHER_METADATA,WEATHER,WEATHER_STATION,STATION_METADATA,,source_daily_weather,WST_SOURCE,Source of daily weather data for calculated means or weather generator parameters,,text,,,dwd_old,,,,,,,,,,,,
WEATHER_METADATA,WEATHER,WEATHER_STATION,STATION_METADATA,,start_yr_weather_summary,START_YR,Start of summary period weather summary,date,single,,,dwd_old,,,,,,,,,,,,
WEATHER_METADATA,WEATHER,WEATHER_STATION,STATION_METADATA,,temp_range_month_avg,TRANGE,Temperature range (peak to trough) of 12 monthly averages,degree_C,single,,,dwd_old,,,,,,,,,,,,
WEATHER_METADATA,WEATHER,WEATHER_STATION,STATION_METADATA,,temperature_sensor_ht,TEMHT,Weather station temperature sensor height,m,single,0,,dwd_old,,,,2,,,,,,,,
WEATHER_METADATA,WEATHER,WEATHER_STATION,STATION_METADATA,,weather_sta_end_date,WST_END_DATE,End date of all weather records from station.,date,date,,,dwd_old,,,,,,,,,,,,
WEATHER_METADATA,WEATHER,WEATHER_STATION,STATION_METADATA,,weather_sta_start_date,WST_START_DATE,Start date of all weather records from station.,date,date,,,dwd_old,,,,,,,,,,,,
WEATHER_METADATA,WEATHER,WEATHER_STATION,STATION_METADATA,,weather_station_name,WST_NAME,Weather station name,,text,,,dwd_old,,,,2,,,,,,,,
WEATHER_METADATA,WEATHER,WEATHER_STATION,STATION_METADATA,,weather_station_site,WST_SITE,Name and location of site for weather data,,text,,,dwd_old,,,,,,,,,,,,
WEATHER_METADATA,WEATHER,WEATHER_STATION,STATION_METADATA,,wsta_loc_2nd_level,WST_LOC_2,Second admin level for location of site for soil profile (usually state or province),,text,,,dwd_old,,,,,,,,,,,,
WEATHER_METADATA,WEATHER,WEATHER_STATION,STATION_METADATA,,wsta_loc_3rd_level,WST_LOC_3,Third admin level for location of site for soil profile (usually county or municipality),,text,,,dwd_old,,,,,,,,,,,,
WEATHER_METADATA,WEATHER,WEATHER_STATION,STATION_METADATA,,wsta_location_country,WST_LOC_1,First admin for location of site for soil profile (usually country),,text,,,dwd_old,,,,,,,,,,,,
WEATHER_METADATA,WEATHER,WEATHER_STATION,STATION_METADATA,,weather_id,WID,unique id to link to weather data,1,single,,,dwd_old,,,,,,,,,,,,
,EXPERIMENT,DOME,SIMULATION,AGMIP,dome_applied,DOME_APPLIED,Logical indicating whether a DOME was applied,,boolean,0,1,dwd_old,,,,,,,,,,,,
,EXPERIMENT,DOME,SIMULATION,AGMIP,field_dome_applied,FIELD_DOME_APPLIED,Logical indicating whether a field overlay DOME was applied,,boolean,0,1,dwd_old,,,,,,,,,,,,
,EXPERIMENT,DOME,SIMULATION,AGMIP,fileld_overlay,FIELD_OVERLAY,Name of field overlay DOME,,text,,,dwd_old,,,,,,,,,,,,
,EXPERIMENT,DOME,SIMULATION,AGMIP,rotational_analysis,ROTATIONAL_ANALYSIS,Name of rotational analysis DOME,,text,,,dwd_old,,,,,,,,,,,,
,EXPERIMENT,DOME,SIMULATION,AGMIP,rotational_dome_applied,ROTATIONAL_DOME_APPLIED,Logical indicating whether a rotational analysis DOME was applied,,boolean,0,1,dwd_old,,,,,,,,,,,,
,EXPERIMENT,DOME,SIMULATION,AGMIP,seasonal_dome_applied,SEASONAL_DOME_APPLIED,Logical indicating whether a seasonal strategy DOME was applied,,boolean,0,1,dwd_old,,,,,,,,,,,,
,EXPERIMENT,DOME,SIMULATION,AGMIP,seasonal_strategy,SEASONAL_STRATEGY,Name of seasonal strategy DOME,,text,,,dwd_old,,,,,,,,,,,,
,EXPERIMENT,MEASURED_DATA,TIME_SERIES,,day,DAY,"Day of year, or if year = -99 then DAP or DAH",day,single,0,366,dwd_old,,,,,,,,,,,,
,EXPERIMENT,MEASURED_DATA,TIME_SERIES,,year,YEAR,"Year of observation, if year = -99 then values of day are as DAP or DAH (harvest)",date,single,,,dwd_old,,,,,,,,,,,,
WEATHER_DAILY,WEATHER,WEATHER_STATION,WEATHER_DAILY,,temp_average_daily,TAVD,"Maximum daily air temperature, average, sowing to harvest",degree_C,single,0,,dwd_old,,TT_TU,,,,,,,,,,"TOFILL AS JSONSTR:function(x){ mean(x, na.rm = TRUE) }; list(grp = 'W_DATE')"
,,,,,,,,,,,,soilGrids,,ocd,,,Organic carbon density,kg/m3,,,,,,
